model_name,brand,body_type,segment,price_eur,maintenance_cost_year,seating_capacity,boot_capacity_l,safety_rating,energy_cost_100km,powertrain_type,fuel_type,sustainable,coche_familiar,costo_energia_anual,costo_total_anual,cto_5y,prop_cto_ingreso
Volvo XX-44,Volvo,MPV,B,28782,364,7,816,4,10.45,Petrol,Petrol,0,0,1567.5,1931.5,38439.5,1.107256020278834
Volvo T8 Pro,Volvo,Convertible,B,45543,542,3,320,4,6.48,Hybrid,Petrol+Electric,1,0,972.0000000000001,1514.0,53113.0,1.529928563198525
Toyota C6,Toyota,Crossover,C,48079,564,6,515,5,8.25,Hybrid,Diesel+Electric,1,1,1237.5,1801.5,57086.5,1.6443858739486117
Seat BB3,Seat,SUV,D,61999,548,7,758,3,8.62,Hybrid,Petrol+Electric,1,1,1292.9999999999998,1840.9999999999998,71204.0,2.0510427468602375
Kia 999,Kia,SUV,B,41026,531,6,793,4,5.37,Hybrid,Petrol+Electric,1,1,805.5,1336.5,47708.5,1.3742510657909897
Bentley 555,Bentley,Hatchback,D,58278,643,5,484,4,14.3,Petrol,Petrol,0,0,2145.0,2788.0,72218.0,2.0802511810116373
Peugeot N1x,Peugeot,MPV,B,36105,482,6,584,4,12.19,Petrol,Petrol,0,0,1828.5,2310.5,47657.5,1.3727820025348543
Hyundai Z55,Hyundai,Coupe,B,34189,657,2,239,3,9.57,Diesel,Diesel,0,0,1435.5,2092.5,44651.5,1.2861936859085148
Subaru 222,Subaru,SUV,C,45195,514,6,740,5,5.04,Hybrid,Diesel+Electric,1,1,756.0,1270.0,51545.0,1.4847620693628298
Saab TT-5,Saab,Sedan,D,56742,714,5,479,4,11.61,Petrol,Petrol,0,0,1741.5,2455.5,69019.5,1.9881178707224334
Renault U-Class,Renault,SUV,D,58558,678,6,625,4,9.18,Petrol,Petrol,0,1,1377.0,2055.0,68833.0,1.9827457080308792
Ford H1 Pro,Ford,Hatchback,C,45430,529,5,326,4,10.69,Petrol,Petrol,0,0,1603.5,2132.5,56092.5,1.615753543034912
Dacia TT8,Dacia,Wagon,D,46345,487,5,565,4,11.11,Diesel,Diesel,0,1,1666.5,2153.5,57112.5,1.6451348081576218
Suzuki OO-5,Suzuki,Crossover,D,63316,692,6,548,4,8.1,Diesel,Diesel,0,1,1215.0,1907.0,72851.0,2.0984848484848486
Rolls-Royce I99,Rolls-Royce,Sedan,C,54065,513,5,550,5,8.9,Hybrid,Petrol+Electric,1,0,1335.0,1848.0,63305.0,1.823510773130545
Cupra U7,Cupra,Crossover,D,56085,376,5,760,5,13.29,Petrol,Petrol,0,1,1993.4999999999998,2369.5,67932.5,1.9568066597534277
Skoda W55,Skoda,Pickup,B,37647,610,5,0,4,8.42,Hybrid,Diesel+Electric,1,0,1263.0,1873.0,47012.0,1.3541882705380803
Nissan A-Class,Nissan,Hatchback,C,34931,431,5,316,3,11.01,Petrol,Petrol,0,0,1651.5,2082.5,45343.5,1.3061268579329415
Lamborghini AA-7,Lamborghini,SUV,B,27802,251,5,684,4,5.36,Hybrid,Petrol+Electric,1,1,804.0,1055.0,33077.0,0.9527883396704689
DS Automobiles I55,DS Automobiles,SUV,C,46118,532,7,792,4,9.88,Petrol,Petrol,0,1,1482.0000000000002,2014.0000000000002,56188.0,1.6185044359949303
BMW UU-66,BMW,Hatchback,C,46075,659,5,374,4,6.44,Hybrid,Petrol+Electric,1,0,966.0000000000001,1625.0,54200.0,1.5612397741675308
Fiat 444,Fiat,SUV,A,29294,442,7,779,3,5.04,Hybrid,Diesel+Electric,1,1,756.0,1198.0,35284.0,1.0163613319506855
Mini X6,Mini,Crossover,C,54509,547,6,519,4,8.0,Hybrid,Petrol+Electric,1,1,1200.0,1747.0,63244.0,1.8217536582555593
Citroën CC-5,Citroën,Hatchback,D,56216,653,5,421,4,6.08,Diesel,Diesel,0,0,912.0,1565.0,64041.0,1.8447113722779123
Kia TT-77,Kia,Hatchback,C,42761,489,5,347,4,9.43,Hybrid,Petrol+Electric,1,0,1414.5,1903.5,52278.5,1.5058906556054845
Seat SS7,Seat,Coupe,A,30863,547,2,350,4,7.75,Hybrid,Petrol+Electric,1,0,1162.5,1709.5,39410.5,1.1352258324691784
Cupra SS-11,Cupra,Sedan,B,28982,619,5,406,5,10.71,Petrol,Petrol,0,0,1606.5000000000002,2225.5,40109.5,1.1553606406268002
Jaguar LL6,Jaguar,Crossover,C,38682,620,6,615,5,13.31,Petrol,Petrol,0,1,1996.5,2616.5,51764.5,1.4910848023965895
Opel PP3,Opel,Crossover,D,62496,602,5,477,5,8.38,Hybrid,Diesel+Electric,1,0,1257.0000000000002,1859.0000000000002,71791.0,2.067951376886738
Kia ZZ-88,Kia,Coupe,E,77436,476,3,236,4,6.08,Diesel,Diesel,0,0,912.0,1388.0,84376.0,2.4304643392095864
Skoda SS-3,Skoda,Wagon,C,33328,562,5,646,4,8.99,Petrol,Petrol,0,1,1348.5,1910.5,42880.5,1.2351797442101624
Lexus I7x,Lexus,Coupe,D,59702,527,4,216,3,7.3,Hybrid,Petrol+Electric,1,0,1095.0,1622.0,67812.0,1.953335637746284
Mazda W2,Mazda,Crossover,C,43470,612,5,566,4,5.42,Hybrid,Petrol+Electric,1,1,813.0,1425.0,50595.0,1.4573971655720706
Ford SS-66,Ford,SUV,F,100035,436,6,567,5,15.18,Petrol,Petrol,0,1,2277.0,2713.0,113600.0,3.2722663901371125
Volkswagen 999,Volkswagen,SUV,B,33973,699,5,591,5,8.14,Diesel,Diesel,0,1,1221.0,1920.0,43573.0,1.2551273188155316
Renault KK5,Renault,SUV,C,48668,470,5,512,4,7.03,Hybrid,Petrol+Electric,1,1,1054.5,1524.5,56290.5,1.6214569650881439
Mitsubishi PP8,Mitsubishi,SUV,C,39063,600,5,506,4,12.83,Petrol,Petrol,0,1,1924.5,2524.5,51685.5,1.4888091946076738
Toyota E3,Toyota,Hatchback,C,57320,707,5,461,4,5.36,Hybrid,Petrol+Electric,1,0,804.0,1511.0,64875.0,1.8687348772900103
Volvo TT7,Volvo,SUV,A,29155,599,6,553,4,6.63,Diesel,Diesel,0,1,994.5,1593.5,37122.5,1.0693196220762762
Volkswagen A5x,Volkswagen,SUV,A,26148,562,6,661,4,15.52,Petrol,Petrol,0,1,2328.0,2890.0,40598.0,1.1694319622076277
Skoda Z8 Pro,Skoda,Hatchback,C,41972,618,5,398,4,9.98,Diesel,Diesel,0,0,1497.0,2115.0,52547.0,1.5136248415716096
Mini NN-9,Mini,Sedan,D,48255,412,5,454,4,11.66,Petrol,Petrol,0,0,1749.0,2161.0,59060.0,1.7012328609286784
Volkswagen N22,Volkswagen,Wagon,D,69749,765,5,533,5,5.44,Hybrid,Petrol+Electric,1,1,816.0000000000001,1581.0,77654.0,2.2368360410185506
Seat 444,Seat,Crossover,B,39192,672,6,596,3,8.03,Hybrid,Petrol+Electric,1,1,1204.5,1876.5,48574.5,1.3991963359834083
Porsche DD-5,Porsche,Coupe,E,75235,584,4,209,5,7.0,Diesel,Diesel,0,0,1050.0,1634.0,83405.0,2.402494527019242
Volkswagen F77,Volkswagen,Crossover,C,49556,203,5,511,4,8.18,Diesel,Diesel,0,1,1227.0,1430.0,56706.0,1.6334255098513653
Hyundai O6 Pro,Hyundai,Coupe,F,107274,751,4,343,3,12.68,Petrol,Petrol,0,0,1902.0,2653.0,120539.0,3.4721454084571954
Peugeot OO-5,Peugeot,Coupe,B,37888,308,2,225,3,7.5,Hybrid,Petrol+Electric,1,0,1125.0,1433.0,45053.0,1.2977589584053462
Mini MM2,Mini,Hatchback,D,61283,681,5,344,4,10.26,Diesel,Diesel,0,0,1539.0,2220.0,72383.0,2.0850040327226638
Hyundai RR9,Hyundai,Pickup,E,77475,589,5,0,4,11.28,Diesel,Diesel,0,0,1692.0,2281.0,88880.0,2.5602027883396703
Jaguar N4 Pro,Jaguar,Hatchback,D,66148,663,5,485,4,7.75,Hybrid,Petrol+Electric,1,0,1162.5,1825.5,75275.5,2.1683229634750547
Renault Q8x,Renault,Crossover,D,58317,454,7,523,4,5.46,Hybrid,Petrol+Electric,1,1,819.0,1273.0,64682.0,1.8631754810462036
Koenigsegg P-Class,Koenigsegg,Coupe,C,36450,532,3,288,4,11.89,Petrol,Petrol,0,0,1783.5,2315.5,48027.5,1.3834399124323078
Kia N55,Kia,SUV,D,51721,369,7,487,4,10.99,Diesel,Diesel,0,0,1648.5,2017.5,61808.5,1.7804038483696278
Peugeot S6,Peugeot,Crossover,C,42400,537,6,578,4,8.14,Hybrid,Diesel+Electric,1,1,1221.0,1758.0,51190.0,1.4745362368936514
Peugeot VV-33,Peugeot,SUV,C,36583,514,6,518,5,12.59,Petrol,Petrol,0,1,1888.5,2402.5,48595.5,1.3998012443829935
Volkswagen 777,Volkswagen,Hatchback,F,109328,751,5,388,5,5.0,Hybrid,Petrol+Electric,1,0,750.0,1501.0,116833.0,3.3653934785113493
Dacia O4x,Dacia,Hatchback,C,38510,477,5,484,4,10.34,Petrol,Petrol,0,0,1551.0,2028.0,48650.0,1.4013711257057264
Mitsubishi U4,Mitsubishi,Hatchback,C,35748,549,5,418,5,11.9,Petrol,Petrol,0,0,1785.0,2334.0,47418.0,1.3658831662633943
Nissan U99,Nissan,Hatchback,E,83072,556,5,504,4,12.46,Petrol,Petrol,0,0,1869.0000000000002,2425.0,95197.0,2.7421649959672774
Hyundai 777,Hyundai,Crossover,C,45834,605,6,749,4,7.34,Hybrid,Petrol+Electric,1,1,1101.0,1706.0,54364.0,1.5659638207166724
Koenigsegg L4,Koenigsegg,SUV,B,28353,589,5,602,4,9.52,Diesel,Diesel,0,1,1428.0,2017.0,38438.0,1.1072128125360066
Lamborghini T88,Lamborghini,SUV,C,48231,669,5,550,4,12.44,Petrol,Petrol,0,1,1866.0,2535.0,60906.0,1.7544071897684066
Alfa Romeo 111,Alfa Romeo,Wagon,D,59673,507,5,585,5,8.08,Diesel,Diesel,0,1,1212.0,1719.0,68268.0,1.9664707915658486
Nissan S9x,Nissan,Hatchback,E,72594,642,5,436,5,6.08,Diesel,Diesel,0,0,912.0,1554.0,80364.0,2.314898029726927
Renault FF-8,Renault,Sedan,B,38186,577,5,547,5,5.56,Hybrid,Petrol+Electric,1,0,833.9999999999999,1411.0,45241.0,1.3031743288397282
Jaguar ZZ4,Jaguar,Wagon,C,45896,763,5,811,4,7.18,Hybrid,Petrol+Electric,1,1,1077.0,1840.0,55096.0,1.5870491992164997
Ford Q44,Ford,MPV,C,34178,736,5,602,5,12.72,Petrol,Petrol,0,0,1908.0,2644.0,47398.0,1.3653070630256943
Skoda EE5,Skoda,SUV,D,67869,512,5,696,4,8.41,Diesel,Diesel,0,1,1261.5,1773.5,76736.5,2.210407304989054
Toyota 444,Toyota,Hatchback,D,61753,523,5,450,4,7.08,Hybrid,Diesel+Electric,1,0,1062.0,1585.0,69678.0,2.0070860698237123
Audi PP-44,Audi,Coupe,F,107960,365,4,289,3,7.85,Petrol,Petrol,0,0,1177.5,1542.5,115672.5,3.331965088143795
Cupra HH-33,Cupra,Convertible,C,40876,794,4,276,4,13.26,Petrol,Petrol,0,0,1989.0,2783.0,54791.0,1.5782636248415716
Land Rover RR-22,Land Rover,SUV,C,49298,617,5,632,4,10.47,Hybrid,Petrol+Electric,1,1,1570.5,2187.5,60235.5,1.7350933287245074
Aston Martin FF4,Aston Martin,Sedan,C,38450,574,5,572,4,13.41,Petrol,Petrol,0,0,2011.5,2585.5,51377.5,1.4799372047470907
Skoda ZZ-22,Skoda,Hatchback,C,44185,508,5,367,3,7.62,Hybrid,Diesel+Electric,1,0,1143.0,1651.0,52440.0,1.5105426892499136
Audi Z1,Audi,Crossover,C,43111,569,5,506,5,6.87,Hybrid,Petrol+Electric,1,1,1030.5,1599.5,51108.5,1.472188616200023
Renault R8x,Renault,MPV,A,25863,683,6,808,4,7.11,Diesel,Diesel,0,0,1066.5,1749.5,34610.5,0.9969610554211314
BMW C7x,BMW,Crossover,B,40396,430,5,529,4,5.47,Hybrid,Petrol+Electric,1,1,820.5,1250.5,46648.5,1.3437175941928794
Mercedes-Benz X-Class,Mercedes-Benz,Sedan,E,75183,472,5,501,4,11.46,Petrol,Petrol,0,0,1719.0000000000002,2191.0,86138.0,2.4812190344509735
BMW 999,BMW,Crossover,A,31769,495,7,505,4,5.24,Hybrid,Petrol+Electric,1,1,786.0,1281.0,38174.0,1.099608249798364
DS Automobiles P8,DS Automobiles,Coupe,C,41662,580,2,244,4,7.5,Diesel,Diesel,0,0,1125.0,1705.0,50187.0,1.4456446595229866
BMW K7,BMW,SUV,D,58804,699,7,687,4,9.22,Diesel,Diesel,0,1,1383.0,2082.0,69214.0,1.9937204747090678
Mercedes-Benz M7,Mercedes-Benz,Coupe,A,41289,568,3,250,4,7.95,Hybrid,Petrol+Electric,1,0,1192.5,1760.5,50091.5,1.4428937665629682
Ford V8 Pro,Ford,SUV,B,30914,422,6,812,4,9.5,Petrol,Petrol,0,1,1425.0,1847.0,40149.0,1.1564984445212583
Toyota D2x,Toyota,SUV,C,40942,505,5,752,4,9.93,Petrol,Petrol,0,1,1489.5,1994.5,50914.5,1.4666004147943312
Kia I22,Kia,Crossover,C,48039,590,6,563,4,7.24,Hybrid,Petrol+Electric,1,1,1086.0,1676.0,56419.0,1.6251584283903675
Nissan M77,Nissan,SUV,C,35746,589,6,540,5,12.64,Petrol,Petrol,0,1,1896.0,2485.0,48171.0,1.3875734531628068
Jaguar EE4,Jaguar,Pickup,D,52126,681,2,0,4,13.3,Petrol,Petrol,0,0,1995.0,2676.0,65506.0,1.8869109344394515
Nissan GG-55,Nissan,SUV,B,28826,482,7,574,5,10.77,Petrol,Petrol,0,1,1615.5,2097.5,39313.5,1.1324317317663326
Saab 222,Saab,SUV,A,23269,407,5,615,4,9.54,Hybrid,Petrol+Electric,1,1,1430.9999999999998,1837.9999999999998,32459.0,0.9349867496255329
Mitsubishi XX-88,Mitsubishi,SUV,A,28318,415,6,665,4,12.53,Petrol,Petrol,0,1,1879.5,2294.5,39790.5,1.1461717939854823
Alfa Romeo II-6,Alfa Romeo,Crossover,C,38416,714,5,542,4,9.35,Diesel,Diesel,0,1,1402.5,2116.5,48998.5,1.4114097246226525
Skoda X-Class,Skoda,SUV,C,45629,516,6,581,4,8.2,Hybrid,Petrol+Electric,1,1,1230.0,1746.0,54359.0,1.5658197949072474
Ferrari PP5,Ferrari,Wagon,E,81227,505,5,698,5,9.0,Hybrid,Petrol+Electric,1,1,1350.0,1855.0,90502.0,2.606924760917156
Audi U-Class,Audi,SUV,A,38766,588,6,491,5,6.28,Hybrid,Petrol+Electric,1,0,942.0,1530.0,46416.0,1.3370203940546146
Ford E99,Ford,SUV,C,44100,739,7,463,4,5.36,Hybrid,Petrol+Electric,1,0,804.0,1543.0,51815.0,1.4925394630717825
Peugeot A-Class,Peugeot,Crossover,C,47790,472,5,588,4,9.68,Petrol,Petrol,0,1,1452.0,1924.0,57410.0,1.6537043438184122
Audi TT6,Audi,Hatchback,D,56401,646,5,458,4,9.26,Hybrid,Petrol+Electric,1,0,1389.0,2035.0,66576.0,1.917732457656412
Peugeot K-Class,Peugeot,Crossover,D,55390,508,7,619,4,11.75,Petrol,Petrol,0,1,1762.5,2270.5,66742.5,1.9225285171102662
Vauxhall Q-Class,Vauxhall,SUV,A,33674,614,7,478,4,9.14,Diesel,Diesel,0,0,1371.0,1985.0,43599.0,1.255876253024542
Skoda E-Class,Skoda,SUV,D,60457,654,7,610,3,8.29,Hybrid,Petrol+Electric,1,1,1243.4999999999998,1897.4999999999998,69944.5,2.0147626454660674
Honda U55,Honda,Wagon,C,44653,684,5,718,5,11.42,Petrol,Petrol,0,1,1713.0,2397.0,56638.0,1.6314667588431846
Vauxhall I4x,Vauxhall,Wagon,D,57927,528,5,806,4,5.74,Hybrid,Petrol+Electric,1,1,861.0,1389.0,64872.0,1.8686484618043553
BMW G5,BMW,Coupe,B,32733,619,4,321,4,11.31,Petrol,Petrol,0,0,1696.5,2315.5,44310.5,1.2763711257057264
Kia T11,Kia,SUV,D,58417,594,7,701,5,13.27,Petrol,Petrol,0,1,1990.5,2584.5,71339.5,2.0549458462956562
Opel M-Class,Opel,SUV,C,46337,642,5,451,4,6.42,Diesel,Diesel,0,0,963.0,1605.0,54362.0,1.5659062103929025
Renault N8 Pro,Renault,Wagon,D,69978,748,5,684,4,5.96,Hybrid,Petrol+Electric,1,1,894.0,1642.0,78188.0,2.252217997465146
Honda M33,Honda,Crossover,B,37362,497,5,735,4,7.56,Diesel,Diesel,0,1,1134.0,1631.0,45517.0,1.3111245535199907
Bentley L9 Pro,Bentley,Crossover,D,55456,680,5,743,4,11.99,Petrol,Petrol,0,1,1798.5,2478.5,67848.5,1.954387026155087
Opel NN8,Opel,Crossover,D,58290,651,7,683,4,10.03,Diesel,Diesel,0,1,1504.5,2155.5,69067.5,1.989500518492914
Toyota R88,Toyota,Wagon,C,52144,710,5,735,5,5.36,Hybrid,Petrol+Electric,1,1,804.0,1514.0,59714.0,1.720071436801475
Citroën Q77,Citroën,Sedan,C,50162,672,5,577,5,7.48,Diesel,Diesel,0,0,1122.0,1794.0,59132.0,1.7033068325843992
Toyota W2,Toyota,Crossover,B,35397,552,5,542,3,9.41,Diesel,Diesel,0,1,1411.5,1963.5,45214.5,1.3024109920497753
Nissan HH5,Nissan,Hatchback,C,48111,727,5,399,4,10.05,Diesel,Diesel,0,0,1507.5,2234.5,59283.5,1.7076708146099782
Nissan HH-3,Nissan,SUV,D,57191,551,5,589,4,6.08,Diesel,Diesel,0,1,912.0,1463.0,64506.0,1.8581057725544416
Nissan U-Class,Nissan,Crossover,C,35271,455,6,454,4,12.0,Petrol,Petrol,0,0,1800.0,2255.0,46546.0,1.3407650650996659
Mercedes-Benz MM-8,Mercedes-Benz,SUV,D,60182,525,5,458,4,6.08,Diesel,Diesel,0,0,912.0,1437.0,67367.0,1.9405173407074547
Honda TT-11,Honda,SUV,D,54714,530,7,572,3,7.85,Diesel,Diesel,0,1,1177.5,1707.5,63251.5,1.821969696969697
Subaru H4 Pro,Subaru,Convertible,D,62069,260,3,274,4,5.47,Hybrid,Diesel+Electric,1,0,820.5,1080.5,67471.5,1.9435274801244382
Honda WW1,Honda,Wagon,D,57163,511,5,787,4,6.65,Hybrid,Petrol+Electric,1,1,997.5,1508.5,64705.5,1.8638524023505012
BMW V2x,BMW,SUV,C,43919,531,7,726,5,10.36,Petrol,Petrol,0,1,1554.0,2085.0,54344.0,1.5653877174789723
Alfa Romeo RR2,Alfa Romeo,MPV,C,57709,668,8,781,4,7.45,Hybrid,Petrol+Electric,1,0,1117.5,1785.5,66636.5,1.919475169950455
Fiat S-Class,Fiat,SUV,B,37806,444,6,532,4,12.46,Petrol,Petrol,0,1,1869.0000000000002,2313.0,49371.0,1.4221396474248185
BMW C1 Pro,BMW,Wagon,D,63566,526,5,839,4,9.0,Hybrid,Petrol+Electric,1,1,1350.0,1876.0,72946.0,2.1012213388639243
Peugeot TT-99,Peugeot,Hatchback,F,112370,706,5,469,4,7.67,Diesel,Diesel,0,0,1150.5,1856.5,121652.5,3.504219956216154
Fiat HH-5,Fiat,Sedan,C,41209,684,5,428,4,7.31,Diesel,Diesel,0,0,1096.5,1780.5,50111.5,1.4434698698006683
Hyundai X44,Hyundai,SUV,E,74425,599,5,701,4,8.55,Hybrid,Petrol+Electric,1,1,1282.5,1881.5,83832.5,2.4148087337250836
Peugeot XX-8,Peugeot,Hatchback,F,106160,659,5,351,4,7.96,Petrol,Petrol,0,0,1194.0,1853.0,115425.0,3.3248358105772553
Ford B55,Ford,SUV,C,45625,697,5,470,4,8.4,Diesel,Diesel,0,0,1260.0,1957.0,55410.0,1.5960940200483926
Toyota I2 Pro,Toyota,Sedan,D,64545,658,5,393,4,9.81,Hybrid,Petrol+Electric,1,0,1471.5,2129.5,75192.5,2.1659321350385987
Hyundai ZZ-2,Hyundai,Crossover,D,57524,546,5,510,4,7.68,Diesel,Diesel,0,1,1152.0,1698.0,66014.0,1.9015439566770365
Lamborghini R55,Lamborghini,Sedan,B,35944,753,5,433,5,10.16,Petrol,Petrol,0,0,1524.0,2277.0,47329.0,1.3633195068556285
Volvo G4,Volvo,Hatchback,A,38677,379,5,520,3,7.2,Diesel,Diesel,0,0,1080.0,1459.0,45972.0,1.3242309021776701
Nissan TT-8,Nissan,Pickup,C,40169,623,2,0,3,9.1,Petrol,Petrol,0,0,1365.0,1988.0,50109.0,1.4433978568959558
Aston Martin DD-99,Aston Martin,Crossover,D,70481,727,5,744,4,9.57,Diesel,Diesel,0,1,1435.5,2162.5,81293.5,2.3416724276990437
Volvo L2,Volvo,MPV,C,35179,706,6,503,5,8.31,Diesel,Diesel,0,0,1246.5,1952.5,44941.5,1.2945471828551676
Koenigsegg QQ-2,Koenigsegg,SUV,D,72039,595,6,816,5,7.04,Hybrid,Diesel+Electric,1,1,1056.0,1651.0,80294.0,2.312881668394976
Lexus CC-88,Lexus,Hatchback,D,55713,563,5,503,4,10.12,Diesel,Diesel,0,0,1517.9999999999998,2081.0,66118.0,1.9045396935130776
Hyundai DD-9,Hyundai,Crossover,D,54869,426,5,745,4,9.04,Petrol,Petrol,0,1,1355.9999999999998,1781.9999999999998,63779.0,1.8371644198640396
BMW UU-8,BMW,Crossover,C,39041,409,7,698,4,9.81,Petrol,Petrol,0,1,1471.5,1880.5,48443.5,1.395422859776472
Volvo T-Class,Volvo,Hatchback,C,41384,557,5,326,5,8.11,Diesel,Diesel,0,0,1216.5,1773.5,50251.5,1.4475025924645697
Maserati D8x,Maserati,Convertible,B,38705,454,4,282,3,9.37,Petrol,Petrol,0,0,1405.4999999999998,1859.4999999999998,48002.5,1.3827197833851825
Aston Martin TT-8,Aston Martin,Crossover,B,26260,417,7,678,4,12.29,Petrol,Petrol,0,1,1843.4999999999998,2260.5,37562.5,1.0819938933056803
Volvo I7,Volvo,Wagon,B,34191,393,5,723,5,7.08,Hybrid,Petrol+Electric,1,1,1062.0,1455.0,41466.0,1.194434842723816
Ferrari Q-Class,Ferrari,SUV,B,32113,625,7,487,4,5.17,Hybrid,Petrol+Electric,1,0,775.5,1400.5,39115.5,1.1267283097131007
Dacia RR8,Dacia,Crossover,B,29064,415,6,506,4,13.14,Petrol,Petrol,0,1,1971.0,2386.0,40994.0,1.1808388063140915
Alfa Romeo K5 Pro,Alfa Romeo,Sedan,C,38365,568,5,504,4,8.64,Petrol,Petrol,0,0,1296.0,1864.0,47685.0,1.373574144486692
Renault S-Class,Renault,Pickup,C,44856,562,3,0,5,10.66,Diesel,Diesel,0,0,1599.0,2161.0,55661.0,1.60332411568153
Renault II9,Renault,SUV,B,38480,615,5,510,3,9.59,Diesel,Diesel,0,1,1438.5,2053.5,48747.5,1.404179628989515
BMW K8 Pro,BMW,Hatchback,E,75676,557,5,514,4,9.38,Hybrid,Petrol+Electric,1,0,1407.0000000000002,1964.0000000000002,85496.0,2.4627261205207973
Volkswagen 888,Volkswagen,Hatchback,C,46199,668,5,312,4,14.5,Petrol,Petrol,0,0,2175.0,2843.0,60414.0,1.7402350501209818
Fiat L9,Fiat,Crossover,E,75006,685,6,602,4,7.21,Hybrid,Petrol+Electric,1,1,1081.5,1766.5,83838.5,2.4149815646963937
Kia QQ-33,Kia,Pickup,D,60801,733,5,0,5,11.02,Hybrid,Petrol+Electric,1,0,1653.0,2386.0,72731.0,2.0950282290586473
Hyundai C77,Hyundai,MPV,A,32434,460,8,781,4,8.17,Hybrid,Diesel+Electric,1,0,1225.5,1685.5,40861.5,1.1770221223643278
Volkswagen D-Class,Volkswagen,Wagon,E,87115,606,5,686,5,12.84,Diesel,Diesel,0,1,1926.0,2532.0,99775.0,2.874035027076852
Toyota VV9,Toyota,Pickup,E,74168,575,2,0,5,10.68,Petrol,Petrol,0,0,1602.0,2177.0,85053.0,2.449965433805738
Audi G22,Audi,Wagon,D,57149,587,5,853,4,5.0,Hybrid,Petrol+Electric,1,1,750.0,1337.0,63834.0,1.8387487037677153
Porsche GG-5,Porsche,SUV,C,40311,589,5,492,3,6.61,Hybrid,Petrol+Electric,1,0,991.5,1580.5,48213.5,1.3887976725429196
Audi K6 Pro,Audi,Crossover,C,37732,470,5,471,5,11.35,Petrol,Petrol,0,0,1702.5,2172.5,48594.5,1.3997724392211084
Nissan Q2 Pro,Nissan,Hatchback,C,48471,586,5,314,5,7.99,Petrol,Petrol,0,0,1198.5,1784.5,57393.5,1.6532290586473095
Opel U-Class,Opel,Sedan,D,53326,545,5,437,5,10.23,Petrol,Petrol,0,0,1534.5,2079.5,63723.5,1.8355657333794215
Nissan L33,Nissan,SUV,C,45669,566,5,462,4,9.9,Diesel,Diesel,0,0,1485.0,2051.0,55924.0,1.6108998732572877
Fiat NN-3,Fiat,Sedan,B,29127,523,5,415,4,13.0,Petrol,Petrol,0,0,1950.0,2473.0,41492.0,1.1951837769328264
Hyundai U33,Hyundai,MPV,A,25473,722,6,808,3,7.08,Diesel,Diesel,0,0,1062.0,1784.0,34393.0,0.9906959327111419
Peugeot RR8,Peugeot,Pickup,B,27981,617,4,0,3,9.42,Petrol,Petrol,0,0,1413.0,2030.0,38131.0,1.0983696278373085
Land Rover Z5x,Land Rover,SUV,B,39325,721,6,681,5,11.15,Diesel,Diesel,0,1,1672.5,2393.5,51292.5,1.4774887659868647
Volvo II-8,Volvo,Wagon,C,46457,594,5,797,3,6.5,Hybrid,Petrol+Electric,1,1,975.0,1569.0,54302.0,1.5641779006798018
Hyundai M-Class,Hyundai,SUV,E,83125,838,7,732,4,11.67,Petrol,Petrol,0,1,1750.5,2588.5,96067.5,2.767239889388178
Vauxhall L-Class,Vauxhall,Hatchback,B,39012,713,5,469,4,7.13,Diesel,Diesel,0,0,1069.5,1782.5,47924.5,1.380472980758152
DS Automobiles PP5,DS Automobiles,SUV,C,44951,369,7,762,4,7.77,Hybrid,Petrol+Electric,1,1,1165.5,1534.5,52623.5,1.5158284364558128
Peugeot T7x,Peugeot,Sedan,B,37811,676,5,562,4,10.81,Diesel,Diesel,0,0,1621.5,2297.5,49298.5,1.4200512731881554
Citroën A7x,Citroën,SUV,C,44826,594,5,537,4,5.36,Hybrid,Petrol+Electric,1,1,804.0,1398.0,51816.0,1.4925682682336674
Peugeot O6,Peugeot,Sedan,C,32128,567,5,619,4,11.42,Petrol,Petrol,0,0,1713.0,2280.0,43528.0,1.2538310865307063
Peugeot P55,Peugeot,Hatchback,C,46266,368,5,454,5,5.36,Hybrid,Petrol+Electric,1,0,804.0,1172.0,52126.0,1.5014978684180205
Toyota X4,Toyota,Sedan,F,110078,442,5,407,5,8.52,Petrol,Petrol,0,0,1278.0,1720.0,118678.0,3.4185390021891924
DS Automobiles WW-5,DS Automobiles,MPV,F,104328,693,7,725,5,9.12,Diesel,Diesel,0,0,1367.9999999999998,2061.0,114633.0,3.3020221223643276
DS Automobiles M-Class,DS Automobiles,Hatchback,D,58207,429,5,501,3,12.64,Diesel,Diesel,0,0,1896.0,2325.0,69832.0,2.0115220647540037
Saab OO7,Saab,SUV,D,53724,643,6,817,5,13.25,Petrol,Petrol,0,1,1987.5,2630.5,66876.5,1.9263884088028576
Nissan SS9,Nissan,SUV,C,38321,592,6,808,4,10.22,Diesel,Diesel,0,1,1533.0,2125.0,48946.0,1.4098974536236895
Mini GG-9,Mini,SUV,C,41809,776,7,710,4,14.14,Petrol,Petrol,0,1,2121.0,2897.0,56294.0,1.6215577831547414
Porsche II-22,Porsche,SUV,C,47972,641,6,664,5,8.87,Petrol,Petrol,0,1,1330.4999999999998,1971.4999999999998,57829.5,1.665788109229174
Renault 333,Renault,Hatchback,D,56419,610,5,322,3,7.59,Hybrid,Petrol+Electric,1,0,1138.5,1748.5,65161.5,1.8769875561700657
